serie;nome;numero
EX Team Magma vs Team Idro;Team Magma Baltoy;32/95
EX Team Magma vs Team Idro;Team Magma Claydol;33/95
EX Team Magma vs Team Idro;Team Magma Houndoom;34/95
EX Team Magma vs Team Idro;Team Magma Houndour;35/95
EX Team Magma vs Team Idro;Team Magma Lairon;36/95
EX Team Magma vs Team Idro;Team Magma Mightyena;37/95
EX Team Magma vs Team Idro;Team Magma Rhyhorn;38/95
EX Team Magma vs Team Idro;Bulbasaur;39/95
EX Team Magma vs Team Idro;Cubone;40/95
EX Team Magma vs Team Idro;Jigglypuff;41/95
EX Team Magma vs Team Idro;Meowth;42/95
EX Team Magma vs Team Idro;Pikachu;43/95
EX Team Magma vs Team Idro;Psyduck;44/95
EX Team Magma vs Team Idro;Slowpoke;45/95
EX Team Magma vs Team Idro;Squirtle;46/95
EX Team Magma vs Team Idro;Team Idro Carvanha;47/95
EX Team Magma vs Team Idro;Team Idro Carvanha;48/95
EX Team Magma vs Team Idro;Team Idro Chinchou;49/95
EX Team Magma vs Team Idro;Team Idro Corphish;50/95
EX Team Magma vs Team Idro;Team Idro Corphish;51/95
EX Team Magma vs Team Idro;Team Idro Electrike;52/95
EX Team Magma vs Team Idro;Team Idro Electrike;53/95
EX Team Magma vs Team Idro;Team Idro Poochyena;54/95
EX Team Magma vs Team Idro;Team Idro Poochyena;55/95
EX Team Magma vs Team Idro;Team Idro Spheal;56/95
EX Team Magma vs Team Idro;Team Idro Spheal;57/95
EX Team Magma vs Team Idro;Team Magma Aron;58/95
EX Team Magma vs Team Idro;Team Magma Aron;59/95
EX Team Magma vs Team Idro;Team Magma Baltoy;60/95
EX Team Magma vs Team Idro;Team Magma Baltoy;61/95
EX Team Magma vs Team Idro;Team Magma Houndour;62/95
EX Team Magma vs Team Idro;Team Magma Houndour;63/95
EX Team Magma vs Team Idro;Team Magma Numel;64/95
EX Team Magma vs Team Idro;Team Magma Poochyena;65/95
EX Team Magma vs Team Idro;Team Magma Poochyena;66/95
EX Team Magma vs Team Idro;Team Magma Rhyhorn;67/95
EX Team Magma vs Team Idro;Team Magma Rhyhorn;68/95
EX Team Magma vs Team Idro;Pianificatore del Team Idro;69/95
EX Team Magma vs Team Idro;Pianificatore del Team Magma;70/95
EX Team Magma vs Team Idro;Ivan;71/95
EX Team Magma vs Team Idro;Palla Doppia;72/95
EX Team Magma vs Team Idro;Max;73/95
EX Team Magma vs Team Idro;Malia della Forza;74/95
EX Team Magma vs Team Idro;Sfera del Team Idro;75/95
EX Team Magma vs Team Idro;Cintura Team Idro;76/95
EX Team Magma vs Team Idro;Cospiratore del Team Idro;77/95
EX Team Magma vs Team Idro;Nascondiglio del Team Idro;78/95
EX Team Magma vs Team Idro;Macchinario Tecnico del Team Idro 01;79/95
EX Team Magma vs Team Idro;Sfera del Team Magma;80/95
EX Team Magma vs Team Idro;Cintura Team Magma;81/95
EX Team Magma vs Team Idro;Cospiratore del Team Magma;82/95
EX Team Magma vs Team Idro;Nascondiglio del Team Magma;83/95
EX Team Magma vs Team Idro;Macchinario Tecnico del Team Magma 01;84/95
EX Team Magma vs Team Idro;Punto di Curvatura;85/95
EX Team Magma vs Team Idro;Idro Energia;86/95
EX Team Magma vs Team Idro;Magma Energia;87/95
EX Team Magma vs Team Idro;Duplice Energia Arcobaleno;88/95
EX Team Magma vs Team Idro;Blaziken ex;89/95
EX Team Magma vs Team Idro;Cradily ex;90/95
EX Team Magma vs Team Idro;Entei ex;91/95
EX Team Magma vs Team Idro;Raikou ex;92/95
EX Team Magma vs Team Idro;Sceptile ex;93/95
EX Team Magma vs Team Idro;Suicune ex;94/95
EX Team Magma vs Team Idro;Swampert ex;95/95
EX Team Magma vs Team Idro;Absol;96/95
EX Team Magma vs Team Idro;Jirachi;97/95
EX Tempesta di Sabbia;Armaldo;1/100
EX Tempesta di Sabbia;Cacturne;2/100
EX Tempesta di Sabbia;Cradily;3/100
EX Tempesta di Sabbia;Dusclops;4/100
EX Tempesta di Sabbia;Flareon;5/100
EX Tempesta di Sabbia;Jolteon;6/100
EX Tempesta di Sabbia;Ludicolo;7/100
EX Tempesta di Sabbia;Lunatone;8/100
EX Tempesta di Sabbia;Mawile;9/100
EX Tempesta di Sabbia;Sableye;10/100
EX Tempesta di Sabbia;Seviper;11/100
EX Tempesta di Sabbia;Shiftry;12/100
EX Tempesta di Sabbia;Solrock;13/100
EX Tempesta di Sabbia;Zangoose;14/100
EX Tempesta di Sabbia;Arcanine;15/100
EX Tempesta di Sabbia;Espeon;16/100
EX Tempesta di Sabbia;Golduck;17/100
EX Tempesta di Sabbia;Kecleon;18/100
EX Tempesta di Sabbia;Omastar;19/100
EX Tempesta di Sabbia;Pichu;20/100
EX Tempesta di Sabbia;Sandslash;21/100
EX Tempesta di Sabbia;Shiftry;22/100
EX Tempesta di Sabbia;Steelix;23/100
EX Tempesta di Sabbia;Umbreon;24/100
EX Tempesta di Sabbia;Vaporeon;25/100
EX Tempesta di Sabbia;Wobbuffet;26/100
EX Tempesta di Sabbia;Anorith;27/100
EX Tempesta di Sabbia;Anorith;28/100
EX Tempesta di Sabbia;Arbok;29/100
EX Tempesta di Sabbia;Azumarill;30/100
EX Tempesta di Sabbia;Azurill;31/100
EX Tempesta di Sabbia;Baltoy;32/100
EX Tempesta di Sabbia;Breloom;33/100
EX Tempesta di Sabbia;Delcatty;34/100
EX Tempesta di Sabbia;Electabuzz;35/100
EX Tempesta di Sabbia;Elekid;36/100
EX Tempesta di Sabbia;Fearow;37/100
EX Tempesta di Sabbia;Illumise;38/100
EX Tempesta di Sabbia;Kabuto;39/100
EX Tempesta di Sabbia;Kirlia;40/100
EX Tempesta di Sabbia;Lairon;41/100
EX Tempesta di Sabbia;Lileep;42/100
EX Tempesta di Sabbia;Lileep;43/100
EX Tempesta di Sabbia;Linoone;44/100
EX Tempesta di Sabbia;Lombre;45/100
EX Tempesta di Sabbia;Lombre;46/100
EX Tempesta di Sabbia;Murkrow;47/100
EX Tempesta di Sabbia;Nuzleaf;48/100
EX Tempesta di Sabbia;Nuzleaf;49/100
EX Tempesta di Sabbia;Pelipper;50/100
EX Tempesta di Sabbia;Quilava;51/100
EX Tempesta di Sabbia;Vigoroth;52/100
EX Tempesta di Sabbia;Volbeat;53/100
EX Tempesta di Sabbia;Wynaut;54/100
EX Tempesta di Sabbia;Xatu;55/100
EX Tempesta di Sabbia;Aron;56/100
EX Tempesta di Sabbia;Cacnea;57/100
EX Tempesta di Sabbia;Cacnea;58/100
EX Tempesta di Sabbia;Cyndaquil;59/100
EX Tempesta di Sabbia;Dunsparce;60/100
EX Tempesta di Sabbia;Duskull;61/100
EX Tempesta di Sabbia;Duskull;62/100
EX Tempesta di Sabbia;Eevee;63/100
EX Tempesta di Sabbia;Ekans;64/100
EX Tempesta di Sabbia;Growlithe;65/100
EX Tempesta di Sabbia;Lotad;66/100
EX Tempesta di Sabbia;Lotad;67/100
EX Tempesta di Sabbia;Marill;68/100
EX Tempesta di Sabbia;Natu;69/100
EX Tempesta di Sabbia;Omanyte;70/100
EX Tempesta di Sabbia;Onix;71/100
EX Tempesta di Sabbia;Pikachu;72/100
EX Tempesta di Sabbia;Psyduck;73/100
EX Tempesta di Sabbia;Ralts;74/100
EX Tempesta di Sabbia;Sandshrew;75/100
EX Tempesta di Sabbia;Seedot;76/100
EX Tempesta di Sabbia;Seedot;77/100
EX Tempesta di Sabbia;Shroomish;78/100
EX Tempesta di Sabbia;Skitty;79/100
EX Tempesta di Sabbia;Slakoth;80/100
EX Tempesta di Sabbia;Spearow;81/100
EX Tempesta di Sabbia;Trapinch;82/100
EX Tempesta di Sabbia;Wailmer;83/100
EX Tempesta di Sabbia;Wingull;84/100
EX Tempesta di Sabbia;Zigzagoon;85/100
EX Tempesta di Sabbia;Doppio Recupero Totale;86/100
EX Tempesta di Sabbia;Ricerca in Rete di Lanette;87/100
EX Tempesta di Sabbia;Caramella Rara;88/100
EX Tempesta di Sabbia;Addestramento di Lino;89/100
EX Tempesta di Sabbia;Artiglio Fossile;90/100
EX Tempesta di Sabbia;Fossile Misterioso;91/100
EX Tempesta di Sabbia;Radice Fossile;92/100
EX Tempesta di Sabbia;Multienergia;93/100
EX Tempesta di Sabbia;Aerodactyl ex;94/100
EX Tempesta di Sabbia;Aggron ex;95/100
EX Tempesta di Sabbia;Gardevoir ex;96/100
EX Tempesta di Sabbia;Kabutops ex;97/100
EX Tempesta di Sabbia;Raichu ex;98/100
EX Tempesta di Sabbia;Typhlosion ex;99/100
EX Tempesta di Sabbia;Wailord ex;100/100
Eclissi Cosmica;Venusaur e Snivy GX;1/236
Eclissi Cosmica;Oddish;2/236
Eclissi Cosmica;Gloom;3/236
Eclissi Cosmica;Vileplume;4/236
Eclissi Cosmica;Tangela;5/236
Eclissi Cosmica;Tangrowth;6/236
Eclissi Cosmica;Sunkern;7/236
Eclissi Cosmica;Sunflora;8/236
Eclissi Cosmica;Heracross;9/236
Eclissi Cosmica;Lileep;10/236
Eclissi Cosmica;Cradily;11/236
Eclissi Cosmica;Tropius;12/236
Eclissi Cosmica;Kricketot;13/236
Eclissi Cosmica;Kricketune;14/236
Eclissi Cosmica;Deerling;15/236
Eclissi Cosmica;Sawsbuck;16/236
Eclissi Cosmica;Rowlet;17/236
Eclissi Cosmica;Rowlet;18/236
Eclissi Cosmica;Dartrix;19/236
Eclissi Cosmica;Decidueye;20/236
Eclissi Cosmica;Buzzwole;21/236
Eclissi Cosmica;Charizard e Braixen;22/236
Eclissi Cosmica;Ponyta;23/236
Eclissi Cosmica;Rapidash;24/236
Eclissi Cosmica;Flareon;25/236
Eclissi Cosmica;Slugma;26/236
Eclissi Cosmica;Magcargo;27/236
Eclissi Cosmica;Entei;28/236
Eclissi Cosmica;Torkoal;29/236
Eclissi Cosmica;Victini;30/236
Eclissi Cosmica;Tepig;31/236
Eclissi Cosmica;Pignite;32/236
Eclissi Cosmica;Emboar;33/236
Eclissi Cosmica;Larvesta;34/236
Eclissi Cosmica;Volcarona;35/236
Eclissi Cosmica;Litleo;36/236
Eclissi Cosmica;Pyroar;37/236
Eclissi Cosmica;Blastoise e Piplup;38/236
Eclissi Cosmica;Vulpix di Alola;39/236
Eclissi Cosmica;Psyduck;40/236
Eclissi Cosmica;Golduck;41/236
Eclissi Cosmica;Vaporeon;42/236
Eclissi Cosmica;Sneasel;43/236
Eclissi Cosmica;Weavile;44/236
Eclissi Cosmica;Wailmer;45/236
Eclissi Cosmica;Wailord;46/236
Eclissi Cosmica;Snorunt;47/236
Eclissi Cosmica;Glalie;48/236
Eclissi Cosmica;Spheal;49/236
Eclissi Cosmica;Spheal;50/236
Eclissi Cosmica;Sealeo;51/236
Eclissi Cosmica;Walrein;52/236
Eclissi Cosmica;Kyogre;53/236
Eclissi Cosmica;Piplup;54/236
Eclissi Cosmica;Prinplup;55/236
Eclissi Cosmica;Empoleon;56/236
Eclissi Cosmica;Phione;57/236
Eclissi Cosmica;Tympole;58/236
Eclissi Cosmica;Ducklett;59/236
Eclissi Cosmica;Swanna;60/236
Eclissi Cosmica;Kyurem Nero;61/236
Eclissi Cosmica;Wishiwashi;62/236
Eclissi Cosmica;Wishiwashi;63/236
Eclissi Cosmica;Dewpider;64/236
Eclissi Cosmica;Araquanid;65/236
Eclissi Cosmica;Pikachu;66/236
Eclissi Cosmica;Raichu;67/236
Eclissi Cosmica;Magnemite;68/236
Eclissi Cosmica;Magneton;69/236
Eclissi Cosmica;Jolteon;70/236
Eclissi Cosmica;Chinchou;71/236
Eclissi Cosmica;Lanturn;72/236
Eclissi Cosmica;Togedemaru;73/236
Eclissi Cosmica;Togedemaru;74/236
Eclissi Cosmica;Solgaleo e Lunala;75/236
Eclissi Cosmica;Koffing;76/236
Eclissi Cosmica;Weezing;77/236
Eclissi Cosmica;Natu;78/236
Eclissi Cosmica;Xatu;79/236
Eclissi Cosmica;Ralts;80/236
Eclissi Cosmica;Kirlia;81/236
Eclissi Cosmica;Gallade;82/236
Eclissi Cosmica;Duskull;83/236
Eclissi Cosmica;Dusclops;84/236
Eclissi Cosmica;Dusknoir;85/236
Eclissi Cosmica;Rotom;86/236
Eclissi Cosmica;Woobat;87/236
Eclissi Cosmica;Swoobat;88/236
Eclissi Cosmica;Golett;89/236
Eclissi Cosmica;Golurk;90/236
Eclissi Cosmica;Skrelp;91/236
Eclissi Cosmica;Dragalge;92/236
Eclissi Cosmica;Phantump;93/236
Eclissi Cosmica;Trevenant;94/236
Eclissi Cosmica;Oricorio;95/236
Eclissi Cosmica;Mimikyu;96/236
Eclissi Cosmica;Mimikyu;97/236
Eclissi Cosmica;Dhelmise;98/236
Eclissi Cosmica;Cosmog;99/236
Eclissi Cosmica;Cosmog;100/236
Eclissi Cosmica;Cosmoem;101/236
Eclissi Cosmica;Lunala;102/236
Eclissi Cosmica;Marshadow;103/236
Eclissi Cosmica;Blacephalon;104/236
Eclissi Cosmica;Onix;105/236
Eclissi Cosmica;Nosepass;106/236
Eclissi Cosmica;Trapinch;107/236
Eclissi Cosmica;Trapinch;108/236
Eclissi Cosmica;Vibrava;109/236
Eclissi Cosmica;Flygon;110/236
Eclissi Cosmica;Anorith;111/236
Eclissi Cosmica;Armaldo;112/236
Eclissi Cosmica;Groudon;113/236
Eclissi Cosmica;Drilbur;114/236
Eclissi Cosmica;Excadrill;115/236
Eclissi Cosmica;Palpitoad;116/236
Eclissi Cosmica;Seismitoad;117/236
Eclissi Cosmica;Throh;118/236
Eclissi Cosmica;Pancham;119/236
Eclissi Cosmica;Pangoro;120/236
Eclissi Cosmica;Crabrawler;121/236
Eclissi Cosmica;Crabominable;122/236
Eclissi Cosmica;Rockruff;123/236
Eclissi Cosmica;Lycanroc;124/236
Eclissi Cosmica;Passimian;125/236
Eclissi Cosmica;Sandygast;126/236
Eclissi Cosmica;Palossand;127/236
Eclissi Cosmica;Meowth di Alola;128/236
Eclissi Cosmica;Persian di Alola;129/236
Eclissi Cosmica;Grimer di Alola;130/236
Eclissi Cosmica;Muk di Alola;131/236
Eclissi Cosmica;Carvanha;132/236
Eclissi Cosmica;Absol;133/236
Eclissi Cosmica;Pawniard;134/236
Eclissi Cosmica;Bisharp;135/236
Eclissi Cosmica;Guzzlord;136/236
Eclissi Cosmica;Sandshrew di Alola;137/236
Eclissi Cosmica;Sandslash di Alola;138/236
Eclissi Cosmica;Steelix;139/236
Eclissi Cosmica;Mawile;140/236
Eclissi Cosmica;Probopass;141/236
Eclissi Cosmica;Solgaleo;142/236
Eclissi Cosmica;Togepi, Cleffa e Igglybuff;143/236
Eclissi Cosmica;Clefairy;144/236
Eclissi Cosmica;Ninetales di Alola;145/236
Eclissi Cosmica;Azurill;146/236
Eclissi Cosmica;Cottonee;147/236
Eclissi Cosmica;Whimsicott;148/236
Eclissi Cosmica;Flab b;149/236
Eclissi Cosmica;Flab b;150/236
Eclissi Cosmica;Floette;151/236
Eclissi Cosmica;Florges;152/236
Eclissi Cosmica;Swirlix;153/236
Eclissi Cosmica;Slurpuff;154/236
Eclissi Cosmica;Sylveon;155/236
Eclissi Cosmica;Arceus, Dialga e Palkia;156/236
Eclissi Cosmica;Reshiram e Zekrom;157/236
Eclissi Cosmica;Naganadel e Guzzlord;158/236
Eclissi Cosmica;Drampa;159/236
Eclissi Cosmica;Jangmo;160/236
Eclissi Cosmica;Jangmo;161/236
Eclissi Cosmica;Hakamo;162/236
Eclissi Cosmica;Kommo;163/236
Eclissi Cosmica;UltraNecrozma;164/236
Eclissi Cosmica;Mega Lopunny e Jigglypuff;165/236
Eclissi Cosmica;Eevee;166/236
Eclissi Cosmica;Eevee;167/236
Eclissi Cosmica;Igglybuff;168/236
Eclissi Cosmica;Aipom;169/236
Eclissi Cosmica;Ambipom;170/236
Eclissi Cosmica;Teddiursa;171/236
Eclissi Cosmica;Ursaring;172/236
Eclissi Cosmica;Zangoose;173/236
Eclissi Cosmica;Lillipup;174/236
Eclissi Cosmica;Herdier;175/236
Eclissi Cosmica;Stoutland;176/236
Eclissi Cosmica;Rufflet;177/236
Eclissi Cosmica;Braviary;178/236
Eclissi Cosmica;Helioptile;179/236
Eclissi Cosmica;Heliolisk;180/236
Eclissi Cosmica;Stufful;181/236
Eclissi Cosmica;Bewear;182/236
Eclissi Cosmica;Tipo Zero;183/236
Eclissi Cosmica;Silvally;184/236
Eclissi Cosmica;Pietra Ultracreatura;185/236
Eclissi Cosmica;Malicia e Fantasilvestro;186/236
Eclissi Cosmica;Caos Gravitazionale;187/236
Eclissi Cosmica;Rafan;188/236
Eclissi Cosmica;Camilla e Catlina;189/236
Eclissi Cosmica;Draconium Z: Dragartigli;190/236
Eclissi Cosmica;Erika;191/236
Eclissi Cosmica;Acchiappa;192/236
Eclissi Cosmica;Guzman e Hala;193/236
Eclissi Cosmica;Ciondolo del giro delle isole;194/236
Eclissi Cosmica;Amo di Suiren;195/236
Eclissi Cosmica;Lylia alla Massima Potenza;196/236
Eclissi Cosmica;Pok Bambola di Lylia;197/236
Eclissi Cosmica;Ibis e Suiren;198/236
Eclissi Cosmica;Misty e Lorelei;199/236
Eclissi Cosmica;Grinta di N;200/236
Eclissi Cosmica;Allestimento del Professor Oak;201/236
Eclissi Cosmica;Rosso e Blu;202/236
Eclissi Cosmica;Pattinatrice;203/236
Eclissi Cosmica;Rina;204/236
Eclissi Cosmica;Velia;205/236
Eclissi Cosmica;Richiamo Alleati;206/236
Eclissi Cosmica;Fossile Sconosciuto;207/236
Eclissi Cosmica;Pino;208/236
Eclissi Cosmica;Energia Pesca;209/236
Eclissi Cosmica;Venusaur e Snivy;210/236
Eclissi Cosmica;Vileplume;211/236
Eclissi Cosmica;Charizard e Braixen;212/236
Eclissi Cosmica;Volcarona;213/236
Eclissi Cosmica;Blastoise e Piplup;214/236
Eclissi Cosmica;Blastoise e Piplup;215/236
Eclissi Cosmica;Solgaleo e Lunala;216/236
Eclissi Cosmica;Oricorio;217/236
Eclissi Cosmica;Flygon;218/236
Eclissi Cosmica;Persian di Alola;219/236
Eclissi Cosmica;Arceus, Dialga e Palkia;220/236
Eclissi Cosmica;Arceus, Dialga e Palkia;221/236
Eclissi Cosmica;Reshiram e Zekrom;222/236
Eclissi Cosmica;Naganadel e Guzzlord;223/236
Eclissi Cosmica;Naganadel e Guzzlord;224/236
Eclissi Cosmica;Mega Lopunny e Jigglypuff;225/236
Eclissi Cosmica;Mega Lopunny e Jigglypuff;226/236
Eclissi Cosmica;Silvally;227/236
Eclissi Cosmica;Camilla e Catlina;228/236
Eclissi Cosmica;Guzman e Hala;229/236
Eclissi Cosmica;Lylia alla Massima Potenza;230/236
Eclissi Cosmica;Ibis e Suiren;231/236
Eclissi Cosmica;Grinta di N;232/236
Eclissi Cosmica;Allestimento del Professor Oak;233/236
Eclissi Cosmica;Rosso e Blu;234/236
Eclissi Cosmica;Pattinatrice;235/236
Eclissi Cosmica;Rina;236/236
Eclissi Cosmica;Torkoal;237/236
Eclissi Cosmica;Weavile;238/236
Eclissi Cosmica;Piplup;239/236
Eclissi Cosmica;Wishiwashi;240/236
Eclissi Cosmica;Pikachu;241/236
Eclissi Cosmica;Magnemite;242/236
Eclissi Cosmica;Koffing;243/236
Eclissi Cosmica;Gallade;244/236
Eclissi Cosmica;Mimikyu;245/236
Eclissi Cosmica;Excadrill;246/236
Eclissi Cosmica;Steelix;247/236
Eclissi Cosmica;Stoutland;248/236
Eclissi Cosmica;Venusaur e Snivy;249/236
Eclissi Cosmica;Vileplume;250/236
Eclissi Cosmica;Charizard e Braixen;251/236
Eclissi Cosmica;Volcarona;252/236
Eclissi Cosmica;Blastoise e Piplup;253/236
Eclissi Cosmica;Solgaleo e Lunala;254/236
Eclissi Cosmica;Oricorio;255/236
Eclissi Cosmica;Flygon;256/236
Eclissi Cosmica;Persian di Alola;257/236
Eclissi Cosmica;Arceus, Dialga e Palkia;258/236
Eclissi Cosmica;Reshiram e Zekrom;259/236
Eclissi Cosmica;Naganadel e Guzzlord;260/236
Eclissi Cosmica;Mega Lopunny e Jigglypuff;261/236
Eclissi Cosmica;Silvally;262/236
Eclissi Cosmica;Focolare Gigante;263/236
Eclissi Cosmica;Acchiappa;264/236
Eclissi Cosmica;Ciondolo del giro delle isole;265/236
Eclissi Cosmica;Amo di Suiren;266/236
Eclissi Cosmica;Pok Bambola di Lylia;267/236
Eclissi Cosmica;Dojo di Arti Marziali;268/236
Eclissi Cosmica;Centrale Elettrica;269/236
Eclissi Cosmica;Richiamo Alleati;270/236
Eclissi Cosmica;Energia Pesca;271/236
Equilibrio perfetto;Spinarak;001/088
Equilibrio perfetto;Ariados;002/088
Equilibrio perfetto;Shaymin;003/088
Equilibrio perfetto;Snivy;004/088
Equilibrio perfetto;Servine;005/088
Equilibrio perfetto;Serperior;006/088
Equilibrio perfetto;Scatterbug;007/088
Equilibrio perfetto;Spewpa;008/088
Equilibrio perfetto;Vivillon;009/088
Equilibrio perfetto;Rowlet;010/088
Equilibrio perfetto;Dartrix;011/088
Equilibrio perfetto;Decidueye;012/088
Equilibrio perfetto;Fletchinder;013/088
Equilibrio perfetto;Talonflame;014/088
Equilibrio perfetto;Salandit;015/088
Equilibrio perfetto;Salazzle;016/088
Equilibrio perfetto;Turtonator;017/088
Equilibrio perfetto;Seel;018/088
Equilibrio perfetto;Dewgong;019/088
Equilibrio perfetto;Staryu;020/088
Equilibrio perfetto;Mega Starmie;021/088
Equilibrio perfetto;Lapras;022/088
Equilibrio perfetto;Amaura;023/088
Equilibrio perfetto;Aurorus;024/088
Equilibrio perfetto;Volcanion;025/088
Equilibrio perfetto;Shinx;026/088
Equilibrio perfetto;Luxio;027/088
Equilibrio perfetto;Luxray;028/088
Equilibrio perfetto;Dedenne;029/088
Equilibrio perfetto;Clefairy;030/088
Equilibrio perfetto;Mega Clefable;031/088
Equilibrio perfetto;Mawile;032/088
Equilibrio perfetto;Espurr;033/088
Equilibrio perfetto;Meowstic;034/088
Equilibrio perfetto;Spritzee;035/088
Equilibrio perfetto;Aromatisse;036/088
Equilibrio perfetto;Nosepass;037/088
Equilibrio perfetto;Probopass;038/088
Equilibrio perfetto;Hippopotas;039/088
Equilibrio perfetto;Hippowdon;040/088
Equilibrio perfetto;Landorus;041/088
Equilibrio perfetto;Binacle;042/088
Equilibrio perfetto;Barbaracle;043/088
Equilibrio perfetto;Tyrunt;044/088
Equilibrio perfetto;Tyrantrum;045/088
Equilibrio perfetto;Hawlucha;046/088
Equilibrio perfetto;Mega Zygarde;047/088
Equilibrio perfetto;Gastly;048/088
Equilibrio perfetto;Haunter;049/088
Equilibrio perfetto;Gengar;050/088
Equilibrio perfetto;Skorupi;051/088
Equilibrio perfetto;Drapion;052/088
Equilibrio perfetto;Yveltal;053/088
Equilibrio perfetto;Chien;054/088
Equilibrio perfetto;Mega Skarmory;055/088
Equilibrio perfetto;Honedge;056/088
Equilibrio perfetto;Doublade;057/088
Equilibrio perfetto;Aegislash;058/088
Equilibrio perfetto;Klefki;059/088
Equilibrio perfetto;Rattata;060/088
Equilibrio perfetto;Raticate;061/088
Equilibrio perfetto;Meowth;062/088
Equilibrio perfetto;Snorlax;063/088
Equilibrio perfetto;Bunnelby;064/088
Equilibrio perfetto;Diggersby;065/088
Equilibrio perfetto;Fletchling;066/088
Equilibrio perfetto;Furfrou;067/088
Equilibrio perfetto;Vecchio Fossilmascella;068/088
Equilibrio perfetto;Vecchio Fossilpinna;069/088
Equilibrio perfetto;Memoria Nucleare;070/088
Equilibrio perfetto;Martello Dirompente;071/088
Equilibrio perfetto;Ricerca di Energia;072/088
Equilibrio perfetto;Scaccia Energie;073/088
Equilibrio perfetto;Pala Scavabuche;074/088
Equilibrio perfetto;Viola;075/088
Equilibrio perfetto;Arbitro;076/088
Equilibrio perfetto;Luminopoli;077/088
Equilibrio perfetto;Pan di Lumi;078/088
Equilibrio perfetto;Virgil;079/088
Equilibrio perfetto;Poké Ball;080/088
Equilibrio perfetto;Poké Pad;081/088
Equilibrio perfetto;Acchiappa;082/088
Equilibrio perfetto;Pozione;083/088
Equilibrio perfetto;Incoraggiamento di Rina;084/088
Equilibrio perfetto;Tarragon;085/088
Equilibrio perfetto;Energia Erba Rigogliosa;086/088
Equilibrio perfetto;Energia Lotta Rocciosa;087/088
Equilibrio perfetto;Energia Psico Telepatica;088/088
Equilibrio perfetto;Spewpa;089/088
Equilibrio perfetto;Rowlet;090/088
Equilibrio perfetto;Talonflame;091/088
Equilibrio perfetto;Aurorus;092/088
Equilibrio perfetto;Clefairy;094/088
Equilibrio perfetto;Espurr;095/088
Equilibrio perfetto;Probopass;096/088
Equilibrio perfetto;Drapion;097/088
Equilibrio perfetto;Doublade;098/088
Equilibrio perfetto;Raticate;099/088
Equilibrio perfetto;Decidueye;100/088
Equilibrio perfetto;Salazzle;101/088
Equilibrio perfetto;Mega Starmie;102/088
Equilibrio perfetto;Mega Clefable;103/088
Equilibrio perfetto;Mega Zygarde;104/088
Equilibrio perfetto;Yveltal;105/088
Equilibrio perfetto;Mega Skarmory;106/088
Equilibrio perfetto;Meowth;107/088
Equilibrio perfetto;Riciclaggio di Energia;108/088
Equilibrio perfetto;Bosco della Vitalità;109/088
Equilibrio perfetto;Viola;110/088
Equilibrio perfetto;Luminopoli;111/088
Equilibrio perfetto;Virgil;112/088
Equilibrio perfetto;Poké Pad;113/088
Equilibrio perfetto;Incoraggiamento di Rina;114/088
Equilibrio perfetto;Cenere magica;115/088
Equilibrio perfetto;Tarragon;116/088
Equilibrio perfetto;Distintivo Meraviglioso;117/088
Equilibrio perfetto;Mega Starmie;118/088
Equilibrio perfetto;Mega Clefable;119/088
Equilibrio perfetto;Mega Zygarde;120/088
Equilibrio perfetto;Meowth;121/088
Equilibrio perfetto;Viola;122/088
Equilibrio perfetto;Incoraggiamento di Rina;123/088
Equilibrio perfetto;Mega Zygarde;124/088
Esploratori delle Tenebre;Bulbasaur;1/108
Esploratori delle Tenebre;Ivysaur;2/108
Esploratori delle Tenebre;Venusaur;3/108
Esploratori delle Tenebre;Scyther;4/108
Esploratori delle Tenebre;Carnivine;5/108
Esploratori delle Tenebre;Leafeon;6/108
Esploratori delle Tenebre;Dwebble;7/108
